,losses,epsilons
4677,"(0.006864975672215223, array(8.587547, dtype=float32))",0.63838596927372
4678,"(0.004629326984286308, array(8.585802, dtype=float32))",0.6383247247943455
4679,"(0.24257975816726685, array(8.381582, dtype=float32))",0.6382634861905487
4680,"(0.005935631692409515, array(8.622007, dtype=float32))",0.6382022534617656
4681,"(0.004753450397402048, array(8.606825, dtype=float32))",0.6381410266074328
4682,"(0.008633004501461983, array(8.634884, dtype=float32))",0.6380798056269866
4683,"(0.2067832201719284, array(8.399437, dtype=float32))",0.6380185905198635
4684,"(0.24704687297344208, array(8.329512, dtype=float32))",0.6379573812855001
4685,"(0.2355923056602478, array(8.414587, dtype=float32))",0.637896177923333
4686,"(0.12447874993085861, array(8.586332, dtype=float32))",0.6378349804327986
4687,"(0.1199369952082634, array(8.469406, dtype=float32))",0.637773788813334
4688,"(0.003079549875110388, array(8.690469, dtype=float32))",0.6377126030643756
4689,"(0.24247929453849792, array(8.350918, dtype=float32))",0.6376514231853604
4690,"(0.23045912384986877, array(8.430921, dtype=float32))",0.6375902491757252
4691,"(0.36056429147720337, array(8.261479, dtype=float32))",0.6375290810349068
4692,"(0.12604333460330963, array(8.474915, dtype=float32))",0.6374679187623424
4693,"(0.24077875912189484, array(8.376949, dtype=float32))",0.6374067623574688
4694,"(0.11579544842243195, array(8.539212, dtype=float32))",0.6373456118197233
4695,"(0.36462149024009705, array(8.243323, dtype=float32))",0.6372844671485428
4696,"(0.24175584316253662, array(8.348146, dtype=float32))",0.6372233283433646
4697,"(0.2435242235660553, array(8.380006, dtype=float32))",0.6371621954036258
4698,"(0.0022718145046383142, array(8.624702, dtype=float32))",0.637101068328764
4699,"(0.23148898780345917, array(8.300581, dtype=float32))",0.6370399471182163
4700,"(0.11648398637771606, array(8.483283, dtype=float32))",0.6369788317714202
4701,"(0.12319880723953247, array(8.528612, dtype=float32))",0.6369177222878131
4702,"(0.12307305634021759, array(8.527739, dtype=float32))",0.6368566186668324
4703,"(0.24393120408058167, array(8.310162, dtype=float32))",0.6367955209079158
4704,"(0.12541572749614716, array(8.430048, dtype=float32))",0.6367344290105009
4705,"(0.12868759036064148, array(8.476422, dtype=float32))",0.6366733429740254
4706,"(0.23741719126701355, array(8.392092, dtype=float32))",0.636612262797927
4707,"(0.006011249963194132, array(8.620456, dtype=float32))",0.6365511884816434
4708,"(0.3516805171966553, array(8.260839, dtype=float32))",0.6364901200246125
4709,"(0.0036800082307308912, array(8.625537, dtype=float32))",0.6364290574262721
4710,"(0.1129298284649849, array(8.454063, dtype=float32))",0.6363680006860603
4711,"(0.24459262192249298, array(8.313274, dtype=float32))",0.636306949803415
4712,"(0.11837047338485718, array(8.417864, dtype=float32))",0.6362459047777742
4713,"(0.12169621139764786, array(8.439741, dtype=float32))",0.636184865608576
4714,"(0.24673517048358917, array(8.316709, dtype=float32))",0.6361238322952586
4715,"(0.006899071391671896, array(8.578683, dtype=float32))",0.6360628048372603
4716,"(0.23034393787384033, array(8.315909, dtype=float32))",0.6360017832340192
4717,"(0.005691228434443474, array(8.58985, dtype=float32))",0.6359407674849737
4718,"(0.12410812079906464, array(8.359687, dtype=float32))",0.6358797575895622
4719,"(0.00546435359865427, array(8.579208, dtype=float32))",0.6358187535472231
4720,"(0.007017184514552355, array(8.547599, dtype=float32))",0.6357577553573946
4721,"(0.009259747341275215, array(8.544804, dtype=float32))",0.6356967630195157
4722,"(0.0075501808896660805, array(8.543329, dtype=float32))",0.6356357765330248
4723,"(0.3358892500400543, array(8.1320305, dtype=float32))",0.6355747958973604
4724,"(0.004609609954059124, array(8.643646, dtype=float32))",0.6355138211119614
4725,"(0.1215132400393486, array(8.415391, dtype=float32))",0.6354528521762663
4726,"(0.11602911353111267, array(8.391639, dtype=float32))",0.6353918890897141
4727,"(0.009197976440191269, array(8.584732, dtype=float32))",0.6353309318517437
4728,"(0.23959094285964966, array(8.300273, dtype=float32))",0.6352699804617938
4729,"(0.12049342691898346, array(8.506166, dtype=float32))",0.6352090349193036
4730,"(0.005138122942298651, array(8.527976, dtype=float32))",0.6351480952237119
4731,"(0.12665492296218872, array(8.4307785, dtype=float32))",0.6350871613744578
4732,"(0.12024825066328049, array(8.445974, dtype=float32))",0.6350262333709805
4733,"(0.12630358338356018, array(8.461919, dtype=float32))",0.6349653112127192
4734,"(0.2404545247554779, array(8.320195, dtype=float32))",0.634904394899113
4735,"(0.008278842084109783, array(8.516729, dtype=float32))",0.6348434844296014
4736,"(0.24181446433067322, array(8.276411, dtype=float32))",0.6347825798036234
4737,"(0.12465894967317581, array(8.449566, dtype=float32))",0.6347216810206188
4738,"(0.011137220077216625, array(8.582067, dtype=float32))",0.6346607880800268
4739,"(0.23818974196910858, array(8.320782, dtype=float32))",0.6345999009812868
4740,"(0.24781081080436707, array(8.375243, dtype=float32))",0.6345390197238387
4741,"(0.0016330420039594173, array(8.608574, dtype=float32))",0.6344781443071218
4742,"(0.11520228534936905, array(8.468608, dtype=float32))",0.634417274730576
4743,"(0.00449491897597909, array(8.631514, dtype=float32))",0.6343564109936407
4744,"(0.11940142512321472, array(8.499986, dtype=float32))",0.6342955530957559
4745,"(0.12813369929790497, array(8.421121, dtype=float32))",0.6342347010363615
4746,"(0.12113843858242035, array(8.440775, dtype=float32))",0.6341738548148971
4747,"(0.12258125096559525, array(8.451458, dtype=float32))",0.6341130144308028
4748,"(0.12200057506561279, array(8.416856, dtype=float32))",0.6340521798835186
4749,"(0.24342449009418488, array(8.347398, dtype=float32))",0.6339913511724845
4750,"(0.12410818785429001, array(8.491822, dtype=float32))",0.6339305282971406
4751,"(0.089825838804245, array(8.458967, dtype=float32))",0.6338697112569269
4752,"(0.11942441016435623, array(8.516099, dtype=float32))",0.6338089000512839
4753,"(0.0051710535772144794, array(8.599079, dtype=float32))",0.6337480946796517
4754,"(0.2072087973356247, array(8.359778, dtype=float32))",0.6336872951414705
4755,"(0.23888562619686127, array(8.285141, dtype=float32))",0.6336265014361807
4756,"(0.00366157665848732, array(8.563827, dtype=float32))",0.6335657135632229
4757,"(0.00661139702424407, array(8.527276, dtype=float32))",0.6335049315220374
4758,"(0.12044113129377365, array(8.425961, dtype=float32))",0.6334441553120647
4759,"(0.1200074553489685, array(8.448223, dtype=float32))",0.6333833849327454
4760,"(0.2384365200996399, array(8.339233, dtype=float32))",0.6333226203835202
4761,"(0.1291215866804123, array(8.451664, dtype=float32))",0.6332618616638297
4762,"(0.003461152547970414, array(8.534469, dtype=float32))",0.6332011087731146
4763,"(0.0032495693303644657, array(8.575821, dtype=float32))",0.6331403617108159
4764,"(0.12848052382469177, array(8.389359, dtype=float32))",0.6330796204763743
4765,"(0.002689908491447568, array(8.536245, dtype=float32))",0.6330188850692307
4766,"(0.11862003803253174, array(8.398374, dtype=float32))",0.632958155488826
4767,"(0.005253699142485857, array(8.566494, dtype=float32))",0.6328974317346012
4768,"(0.007391797844320536, array(8.529345, dtype=float32))",0.6328367138059975
4769,"(0.0031183394603431225, array(8.599974, dtype=float32))",0.6327760017024558
4770,"(0.12394962459802628, array(8.428809, dtype=float32))",0.6327152954234174
4771,"(0.005525162909179926, array(8.554403, dtype=float32))",0.6326545949683237
4772,"(0.002098956611007452, array(8.56362, dtype=float32))",0.6325939003366156
4773,"(0.0023780441842973232, array(8.554606, dtype=float32))",0.6325332115277346
4774,"(0.11702627688646317, array(8.447822, dtype=float32))",0.6324725285411221
4775,"(0.004094095900654793, array(8.5803795, dtype=float32))",0.6324118513762195
4776,"(0.1241210475564003, array(8.447536, dtype=float32))",0.6323511800324683
4777,"(0.12125338613986969, array(8.441885, dtype=float32))",0.63229051450931
4778,"(0.008218418806791306, array(8.557904, dtype=float32))",0.6322298548061862
4779,"(0.13157550990581512, array(8.416121, dtype=float32))",0.6321692009225387
4780,"(0.20536914467811584, array(8.250699, dtype=float32))",0.632108552857809
4781,"(0.00369870918802917, array(8.572083, dtype=float32))",0.6320479106114388
4782,"(0.11349325627088547, array(8.34529, dtype=float32))",0.6319872741828703
4783,"(0.11392325162887573, array(8.421375, dtype=float32))",0.6319266435715449
4784,"(0.0022126559633761644, array(8.533421, dtype=float32))",0.6318660187769047
4785,"(0.12089043855667114, array(8.419346, dtype=float32))",0.6318053997983918
4786,"(0.002895078156143427, array(8.554306, dtype=float32))",0.6317447866354481
4787,"(0.005821526050567627, array(8.497662, dtype=float32))",0.6316841792875155
4788,"(0.1316320151090622, array(8.397135, dtype=float32))",0.6316235777540364
4789,"(0.12348006665706635, array(8.398762, dtype=float32))",0.6315629820344529
4790,"(0.24662339687347412, array(8.300248, dtype=float32))",0.6315023921282072
4791,"(0.0062120878137648106, array(8.542093, dtype=float32))",0.6314418080347417
4792,"(0.1286192685365677, array(8.360718, dtype=float32))",0.6313812297534985
4793,"(0.12030475586652756, array(8.398288, dtype=float32))",0.6313206572839203
4794,"(0.009226270951330662, array(8.542271, dtype=float32))",0.6312600906254493
4795,"(0.31751352548599243, array(8.183035, dtype=float32))",0.6311995297775281
4796,"(0.11742142587900162, array(8.374456, dtype=float32))",0.6311389747395992
4797,"(0.0052964938804507256, array(8.591552, dtype=float32))",0.6310784255111054
4798,"(0.004897440783679485, array(8.524424, dtype=float32))",0.6310178820914891
4799,"(0.004663841333240271, array(8.590654, dtype=float32))",0.6309573444801932
4800,"(0.004106387961655855, array(8.520058, dtype=float32))",0.6308968126766605
4801,"(0.36075857281684875, array(8.094258, dtype=float32))",0.6308362866803336
4802,"(0.3513054847717285, array(8.108952, dtype=float32))",0.6307757664906556
4803,"(0.22754067182540894, array(8.292115, dtype=float32))",0.6307152521070694
4804,"(0.2068690061569214, array(8.322547, dtype=float32))",0.6306547435290178
4805,"(0.24505893886089325, array(8.289432, dtype=float32))",0.6305942407559441
4806,"(0.23557603359222412, array(8.260141, dtype=float32))",0.6305337437872911
4807,"(0.1179630234837532, array(8.435396, dtype=float32))",0.6304732526225023
4808,"(0.22908008098602295, array(8.230669, dtype=float32))",0.6304127672610206
4809,"(0.007002839352935553, array(8.534537, dtype=float32))",0.6303522877022893
4810,"(0.4638390839099884, array(8.003808, dtype=float32))",0.6302918139457518
4811,"(0.24889160692691803, array(8.262638, dtype=float32))",0.6302313459908514
4812,"(0.12391025573015213, array(8.38238, dtype=float32))",0.6301708838370317
4813,"(0.3502158522605896, array(8.110596, dtype=float32))",0.6301104274837358
4814,"(0.3225197196006775, array(8.136486, dtype=float32))",0.6300499769304074
4815,"(0.08621075004339218, array(8.426353, dtype=float32))",0.6299895321764902
4816,"(0.12023390829563141, array(8.315365, dtype=float32))",0.6299290932214278
4817,"(0.004101546946913004, array(8.537901, dtype=float32))",0.6298686600646636
4818,"(0.11554402112960815, array(8.412852, dtype=float32))",0.6298082327056416
4819,"(0.24295955896377563, array(8.237223, dtype=float32))",0.6297478111438054
4820,"(0.11514133960008621, array(8.310128, dtype=float32))",0.6296873953785991
4821,"(0.11773000657558441, array(8.335445, dtype=float32))",0.6296269854094663
4822,"(0.0025411248207092285, array(8.539541, dtype=float32))",0.6295665812358512
4823,"(0.7049940824508667, array(7.6591835, dtype=float32))",0.6295061828571976
4824,"(0.001959493849426508, array(8.450312, dtype=float32))",0.6294457902729496
4825,"(0.11621776223182678, array(8.427579, dtype=float32))",0.6293854034825515
4826,"(0.0058935279957950115, array(8.466614, dtype=float32))",0.6293250224854471
4827,"(0.12066049128770828, array(8.368565, dtype=float32))",0.6292646472810809
4828,"(0.10993106663227081, array(8.377546, dtype=float32))",0.6292042778688971
4829,"(0.005360732786357403, array(8.453282, dtype=float32))",0.6291439142483399
4830,"(0.12181036174297333, array(8.350595, dtype=float32))",0.6290835564188538
4831,"(0.004714588169008493, array(8.462711, dtype=float32))",0.6290232043798832
4832,"(0.2413870245218277, array(8.204344, dtype=float32))",0.6289628581308727
4833,"(0.12292127311229706, array(8.299111, dtype=float32))",0.6289025176712666
4834,"(0.11608003824949265, array(8.319946, dtype=float32))",0.6288421830005095
4835,"(0.006897675339132547, array(8.536345, dtype=float32))",0.6287818541180462
4836,"(0.11844620108604431, array(8.368383, dtype=float32))",0.6287215310233213
4837,"(0.1136823520064354, array(8.332689, dtype=float32))",0.6286612137157795
4838,"(0.12800654768943787, array(8.338485, dtype=float32))",0.6286009021948658
4839,"(0.2396690994501114, array(8.237963, dtype=float32))",0.6285405964600248
4840,"(0.12241169810295105, array(8.249241, dtype=float32))",0.6284802965107016
4841,"(0.31271135807037354, array(8.131279, dtype=float32))",0.628420002346341
4842,"(0.12005448341369629, array(8.25775, dtype=float32))",0.628359713966388
4843,"(0.11537038534879684, array(8.37214, dtype=float32))",0.6282994313702879
4844,"(0.23100000619888306, array(8.237373, dtype=float32))",0.6282391545574856
4845,"(0.1208694651722908, array(8.2494755, dtype=float32))",0.6281788835274263
4846,"(0.11300833523273468, array(8.334972, dtype=float32))",0.6281186182795554
4847,"(0.12236893177032471, array(8.300008, dtype=float32))",0.628058358813318
4848,"(0.002247101627290249, array(8.487264, dtype=float32))",0.6279981051281593
4849,"(0.22623299062252045, array(8.280008, dtype=float32))",0.627937857223525
4850,"(0.2446049451828003, array(8.203611, dtype=float32))",0.6278776150988604
4851,"(0.35719263553619385, array(8.06364, dtype=float32))",0.6278173787536109
4852,"(0.12289349734783173, array(8.286237, dtype=float32))",0.6277571481872222
4853,"(0.001878260518424213, array(8.420718, dtype=float32))",0.6276969233991397
4854,"(0.0056317648850381374, array(8.471113, dtype=float32))",0.6276367043888093
4855,"(0.0015299400547519326, array(8.436945, dtype=float32))",0.6275764911556766
4856,"(0.0082555478438735, array(8.49689, dtype=float32))",0.6275162836991872
4857,"(0.12308886647224426, array(8.382354, dtype=float32))",0.6274560820187871
4858,"(0.0032174838706851006, array(8.485516, dtype=float32))",0.627395886113922
4859,"(0.4574315845966339, array(7.9495645, dtype=float32))",0.627335695984038
4860,"(0.11339547485113144, array(8.313932, dtype=float32))",0.6272755116285811
4861,"(0.3511761724948883, array(8.001449, dtype=float32))",0.6272153330469971
4862,"(0.22772720456123352, array(8.198236, dtype=float32))",0.6271551602387322
4863,"(0.11753036826848984, array(8.332675, dtype=float32))",0.6270949932032325
4864,"(0.1196955218911171, array(8.335929, dtype=float32))",0.6270348319399441
4865,"(0.005755604710429907, array(8.512884, dtype=float32))",0.6269746764483135
4866,"(0.2261289358139038, array(8.239857, dtype=float32))",0.6269145267277867
4867,"(0.11678973585367203, array(8.318975, dtype=float32))",0.6268543827778102
4868,"(0.004002335947006941, array(8.459451, dtype=float32))",0.6267942445978304
4869,"(0.34770336747169495, array(8.039717, dtype=float32))",0.6267341121872936
4870,"(0.3391299843788147, array(8.099904, dtype=float32))",0.6266739855456465
4871,"(0.11675050854682922, array(8.339749, dtype=float32))",0.6266138646723354
4872,"(0.12281826883554459, array(8.342179, dtype=float32))",0.6265537495668071
4873,"(0.0019231191836297512, array(8.452423, dtype=float32))",0.6264936402285083
4874,"(0.11228764802217484, array(8.296197, dtype=float32))",0.6264335366568856
4875,"(0.0017970330081880093, array(8.481028, dtype=float32))",0.6263734388513857
4876,"(0.11810196936130524, array(8.2945795, dtype=float32))",0.6263133468114557
4877,"(0.11706972122192383, array(8.332831, dtype=float32))",0.6262532605365422
4878,"(0.004842832218855619, array(8.494262, dtype=float32))",0.626193180026092
4879,"(0.22485901415348053, array(8.2508135, dtype=float32))",0.6261331052795526
4880,"(0.35359516739845276, array(8.034723, dtype=float32))",0.6260730362963706
4881,"(0.08278685063123703, array(8.323487, dtype=float32))",0.6260129730759931
4882,"(0.1128220334649086, array(8.322273, dtype=float32))",0.6259529156178675
4883,"(0.002472147112712264, array(8.451087, dtype=float32))",0.6258928639214407
4884,"(0.11210528016090393, array(8.331784, dtype=float32))",0.6258328179861601
4885,"(0.2378675639629364, array(8.212812, dtype=float32))",0.625772777811473
4886,"(0.22815380990505219, array(8.204315, dtype=float32))",0.6257127433968267
4887,"(0.00940483808517456, array(8.520046, dtype=float32))",0.6256527147416687
4888,"(0.23389115929603577, array(8.189622, dtype=float32))",0.6255926918454463
4889,"(0.010289088822901249, array(8.504776, dtype=float32))",0.6255326747076071
4890,"(0.22813928127288818, array(8.2255745, dtype=float32))",0.6254726633275987
4891,"(0.22535790503025055, array(8.191748, dtype=float32))",0.6254126577048685
4892,"(0.12188392132520676, array(8.377968, dtype=float32))",0.6253526578388644
4893,"(0.2288522869348526, array(8.171774, dtype=float32))",0.6252926637290341
4894,"(0.12499676644802094, array(8.389059, dtype=float32))",0.6252326753748253
4895,"(0.12247996777296066, array(8.3521385, dtype=float32))",0.6251726927756858
4896,"(0.013612432405352592, array(8.48884, dtype=float32))",0.6251127159310635
4897,"(0.11873054504394531, array(8.393927, dtype=float32))",0.6250527448404065
4898,"(0.34966933727264404, array(8.062065, dtype=float32))",0.6249927795031625
4899,"(0.126544788479805, array(8.36154, dtype=float32))",0.6249328199187798
4900,"(0.0026394599117338657, array(8.503365, dtype=float32))",0.6248728660867062
4901,"(0.008422646671533585, array(8.576656, dtype=float32))",0.6248129180063902
4902,"(0.24194295704364777, array(8.179118, dtype=float32))",0.6247529756772797
4903,"(0.0031315928790718317, array(8.489094, dtype=float32))",0.6246930390988231
4904,"(0.12318731844425201, array(8.400223, dtype=float32))",0.6246331082704687
4905,"(0.12747035920619965, array(8.432731, dtype=float32))",0.6245731831916647
4906,"(0.11653999239206314, array(8.449042, dtype=float32))",0.6245132638618597
4907,"(0.005149554926902056, array(8.582654, dtype=float32))",0.6244533502805021
4908,"(0.005554788745939732, array(8.491345, dtype=float32))",0.6243934424470403
4909,"(0.2333698868751526, array(8.294842, dtype=float32))",0.6243335403609231
4910,"(0.12071744352579117, array(8.42693, dtype=float32))",0.624273644021599
4911,"(0.1949465572834015, array(8.281413, dtype=float32))",0.6242137534285166
4912,"(0.19762806594371796, array(8.325059, dtype=float32))",0.6241538685811246
4913,"(0.1253139227628708, array(8.451728, dtype=float32))",0.6240939894788721
4914,"(0.011067099869251251, array(8.585081, dtype=float32))",0.6240341161212075
4915,"(0.0012660336215049028, array(8.577747, dtype=float32))",0.62397424850758
4916,"(0.11710899323225021, array(8.41456, dtype=float32))",0.6239143866374384
4917,"(0.08510874956846237, array(8.487057, dtype=float32))",0.6238545305102318
4918,"(0.1219574362039566, array(8.498991, dtype=float32))",0.623794680125409
4919,"(0.010050147771835327, array(8.598323, dtype=float32))",0.6237348354824193
4920,"(0.32176244258880615, array(8.21839, dtype=float32))",0.6236749965807118
4921,"(0.0028454766143113375, array(8.554769, dtype=float32))",0.6236151634197357
4922,"(0.24560534954071045, array(8.341473, dtype=float32))",0.6235553359989402
4923,"(0.0047874655574560165, array(8.659952, dtype=float32))",0.6234955143177748
4924,"(0.11725736409425735, array(8.537014, dtype=float32))",0.6234356983756887
4925,"(0.12092192471027374, array(8.55575, dtype=float32))",0.6233758881721313
4926,"(0.12741459906101227, array(8.56145, dtype=float32))",0.623316083706552
4927,"(0.006768018938601017, array(8.700271, dtype=float32))",0.6232562849784006
4928,"(0.008168328553438187, array(8.616231, dtype=float32))",0.6231964919871263
4929,"(0.009350610896945, array(8.647131, dtype=float32))",0.6231367047321792
4930,"(0.00713440403342247, array(8.699902, dtype=float32))",0.6230769232130086
4931,"(0.23640182614326477, array(8.361999, dtype=float32))",0.6230171474290642
4932,"(0.23854102194309235, array(8.382025, dtype=float32))",0.622957377379796
4933,"(0.236049622297287, array(8.404667, dtype=float32))",0.6228976130646536
4934,"(0.1311395913362503, array(8.510752, dtype=float32))",0.6228378544830873
4935,"(0.002754818182438612, array(8.768225, dtype=float32))",0.6227781016345466
4936,"(0.12350214272737503, array(8.551212, dtype=float32))",0.6227183545184817
4937,"(0.12012510001659393, array(8.573278, dtype=float32))",0.6226586131343426
4938,"(0.0029122564010322094, array(8.648863, dtype=float32))",0.6225988774815794
4939,"(0.24030111730098724, array(8.459682, dtype=float32))",0.6225391475596423
4940,"(0.11791703850030899, array(8.5972595, dtype=float32))",0.6224794233679815
4941,"(0.005346596706658602, array(8.780627, dtype=float32))",0.6224197049060471
4942,"(0.006237100809812546, array(8.706205, dtype=float32))",0.6223599921732897
4943,"(0.12252248823642731, array(8.5972, dtype=float32))",0.6223002851691595
4944,"(0.24066655337810516, array(8.454447, dtype=float32))",0.6222405838931068
4945,"(0.006396432872861624, array(8.774115, dtype=float32))",0.6221808883445823
4946,"(0.12405819445848465, array(8.577587, dtype=float32))",0.6221211985230364
4947,"(0.12211450189352036, array(8.62981, dtype=float32))",0.6220615144279196
4948,"(0.12104449421167374, array(8.581475, dtype=float32))",0.6220018360586826
4949,"(0.0034139768686145544, array(8.737786, dtype=float32))",0.6219421634147763
4950,"(0.23397980630397797, array(8.498673, dtype=float32))",0.621882496495651
4951,"(0.0021691538859158754, array(8.781062, dtype=float32))",0.6218228353007578
4952,"(0.004315546248108149, array(8.747475, dtype=float32))",0.6217631798295473
4953,"(0.13440783321857452, array(8.666237, dtype=float32))",0.6217035300814707
4954,"(0.11554855108261108, array(8.48193, dtype=float32))",0.6216438860559788
4955,"(0.12467440217733383, array(8.642305, dtype=float32))",0.6215842477525224
4956,"(0.11927970498800278, array(8.67873, dtype=float32))",0.6215246151705528
4957,"(0.13222987949848175, array(8.588221, dtype=float32))",0.621464988309521
4958,"(0.12015394866466522, array(8.663023, dtype=float32))",0.6214053671688783
4959,"(0.0027915253303945065, array(8.72307, dtype=float32))",0.6213457517480757
4960,"(0.014992554672062397, array(8.738493, dtype=float32))",0.6212861420465645
4961,"(0.005727801471948624, array(8.728712, dtype=float32))",0.6212265380637961
4962,"(0.00645798072218895, array(8.82679, dtype=float32))",0.6211669397992219
4963,"(0.1187577098608017, array(8.64121, dtype=float32))",0.6211073472522931
4964,"(0.11534494161605835, array(8.692659, dtype=float32))",0.6210477604224613
4965,"(0.005855255294591188, array(8.731519, dtype=float32))",0.620988179309178
4966,"(0.2500595152378082, array(8.554835, dtype=float32))",0.620928603911895
4967,"(0.23529241979122162, array(8.527516, dtype=float32))",0.6208690342300636
4968,"(0.1289956271648407, array(8.611923, dtype=float32))",0.6208094702631355
4969,"(0.0035708469804376364, array(8.773158, dtype=float32))",0.6207499120105627
4970,"(0.0023572160862386227, array(8.732767, dtype=float32))",0.6206903594717967
4971,"(0.12181993573904037, array(8.650331, dtype=float32))",0.6206308126462896
4972,"(0.2465125173330307, array(8.561382, dtype=float32))",0.6205712715334931
4973,"(0.2483520358800888, array(8.489361, dtype=float32))",0.6205117361328591
4974,"(0.2454085648059845, array(8.54622, dtype=float32))",0.6204522064438398
4975,"(0.2512305676937103, array(8.525176, dtype=float32))",0.6203926824658871
4976,"(0.0040665240958333015, array(8.803204, dtype=float32))",0.6203331641984531
4977,"(0.1194770336151123, array(8.663938, dtype=float32))",0.62027365164099
4978,"(0.004123840481042862, array(8.756109, dtype=float32))",0.6202141447929501
4979,"(0.12173598259687424, array(8.639425, dtype=float32))",0.6201546436537855
4980,"(0.24625861644744873, array(8.518322, dtype=float32))",0.6200951482229484
4981,"(0.00340449926443398, array(8.826283, dtype=float32))",0.6200356584998916
4982,"(0.23996952176094055, array(8.551588, dtype=float32))",0.619976174484067
4983,"(0.11925870925188065, array(8.665008, dtype=float32))",0.6199166961749275
4984,"(0.11831169575452805, array(8.679974, dtype=float32))",0.6198572235719254
4985,"(0.0022766999900341034, array(8.806362, dtype=float32))",0.6197977566745133
4986,"(0.3627380132675171, array(8.401148, dtype=float32))",0.6197382954821438
4987,"(0.005732430145144463, array(8.759027, dtype=float32))",0.6196788399942696
4988,"(0.0077657015062868595, array(8.791907, dtype=float32))",0.6196193902103435
4989,"(0.11664155125617981, array(8.607616, dtype=float32))",0.6195599461298181
4990,"(0.003815069328993559, array(8.828161, dtype=float32))",0.6195005077521466
4991,"(0.003983640111982822, array(8.816186, dtype=float32))",0.6194410750767815
4992,"(0.1247272863984108, array(8.648877, dtype=float32))",0.6193816481031759
4993,"(0.004362854640930891, array(8.820814, dtype=float32))",0.6193222268307828
4994,"(0.12222626060247421, array(8.666922, dtype=float32))",0.6192628112590552
4995,"(0.3548993468284607, array(8.465737, dtype=float32))",0.6192034013874462
4996,"(0.0028382749296724796, array(8.801174, dtype=float32))",0.6191439972154091
4997,"(0.23763538897037506, array(8.482121, dtype=float32))",0.619084598742397
4998,"(0.003275472903624177, array(8.817602, dtype=float32))",0.619025205967863
4999,"(0.1267760694026947, array(8.634396, dtype=float32))",0.6189658188912606
5000,"(0.00839105062186718, array(8.8448305, dtype=float32))",0.6189064375120431
5001,"(0.11795322597026825, array(8.628341, dtype=float32))",0.618847061829664
5002,"(0.006439768709242344, array(8.884401, dtype=float32))",0.6187876918435766
5003,"(0.20942437648773193, array(8.4796095, dtype=float32))",0.6187283275532346
5004,"(0.11785528063774109, array(8.673967, dtype=float32))",0.6186689689580914
5005,"(0.002984813414514065, array(8.802853, dtype=float32))",0.6186096160576007
5006,"(0.12903431057929993, array(8.616341, dtype=float32))",0.6185502688512162
5007,"(0.12045127153396606, array(8.683701, dtype=float32))",0.6184909273383916
5008,"(0.1208266168832779, array(8.677853, dtype=float32))",0.6184315915185807
5009,"(0.12167668342590332, array(8.723437, dtype=float32))",0.6183722613912372
5010,"(0.3324607312679291, array(8.424232, dtype=float32))",0.6183129369558152
5011,"(0.010620693676173687, array(8.698058, dtype=float32))",0.6182536182117686
5012,"(0.13177141547203064, array(8.651019, dtype=float32))",0.6181943051585512
5013,"(0.11811038106679916, array(8.628517, dtype=float32))",0.6181349977956173
5014,"(0.09440711885690689, array(8.628593, dtype=float32))",0.6180756961224209
5015,"(0.15722063183784485, array(8.723511, dtype=float32))",0.6180164001384159
5016,"(0.11995770037174225, array(8.638072, dtype=float32))",0.6179571098430569
5017,"(0.005425254814326763, array(8.751705, dtype=float32))",0.6178978252357978
5018,"(0.1491476148366928, array(8.670072, dtype=float32))",0.6178385463160931
5019,"(0.11882060766220093, array(8.747595, dtype=float32))",0.6177792730833972
5020,"(0.005008150357753038, array(8.75953, dtype=float32))",0.6177200055371644
5021,"(0.0029553209897130728, array(8.732748, dtype=float32))",0.6176607436768492
5022,"(0.2460860013961792, array(8.500971, dtype=float32))",0.6176014875019061
5023,"(0.25067123770713806, array(8.506742, dtype=float32))",0.6175422370117897
5024,"(0.016181204468011856, array(8.824974, dtype=float32))",0.6174829922059545
5025,"(0.23791077733039856, array(8.473869, dtype=float32))",0.6174237530838553
5026,"(0.1371227502822876, array(8.643343, dtype=float32))",0.6173645196449469
5027,"(0.24257062375545502, array(8.518965, dtype=float32))",0.6173052918886838
5028,"(0.1773737221956253, array(8.671091, dtype=float32))",0.617246069814521
5029,"(0.1275148242712021, array(8.594132, dtype=float32))",0.6171868534219134
5030,"(0.01764621026813984, array(8.774335, dtype=float32))",0.617127642710316
5031,"(0.2520788013935089, array(8.471476, dtype=float32))",0.6170684376791834
5032,"(0.12093068659305573, array(8.606014, dtype=float32))",0.6170092383279712
5033,"(0.054724838584661484, array(8.758046, dtype=float32))",0.616950044656134
5034,"(0.00861868541687727, array(8.830549, dtype=float32))",0.6168908566631273
5035,"(0.12392982840538025, array(8.618032, dtype=float32))",0.616831674348406
5036,"(0.20391163229942322, array(8.6097765, dtype=float32))",0.6167724977114256
5037,"(0.18877430260181427, array(8.610743, dtype=float32))",0.6167133267516413
5038,"(0.1277836710214615, array(8.68122, dtype=float32))",0.6166541614685083
5039,"(0.17413565516471863, array(8.724314, dtype=float32))",0.6165950018614822
5040,"(0.06135666370391846, array(8.803483, dtype=float32))",0.6165358479300184
5041,"(0.005748316179960966, array(8.76362, dtype=float32))",0.6164766996735723
5042,"(0.15897932648658752, array(8.667744, dtype=float32))",0.6164175570915997
5043,"(0.24328891932964325, array(8.522104, dtype=float32))",0.616358420183556
5044,"(0.1291787475347519, array(8.660639, dtype=float32))",0.616299288948897
