,losses,epsilons
21247,"(0.14142069220542908, array(8.211569, dtype=float32))",0.13021669447358353
21248,"(0.2635396122932434, array(8.398918, dtype=float32))",0.1302042019470514
21249,"(0.010740318335592747, array(8.604546, dtype=float32))",0.13019171061900783
21250,"(0.30741748213768005, array(8.12747, dtype=float32))",0.13017922048933783
21251,"(0.030295029282569885, array(8.540797, dtype=float32))",0.13016673155792646
21252,"(0.11920537054538727, array(8.497932, dtype=float32))",0.13015424382465876
21253,"(0.13458864390850067, array(8.379321, dtype=float32))",0.13014175728941982
21254,"(0.14896640181541443, array(8.433352, dtype=float32))",0.13012927195209456
21255,"(0.04335553199052811, array(8.478455, dtype=float32))",0.1301167878125682
21256,"(0.16335652768611908, array(8.532116, dtype=float32))",0.13010430487072583
21257,"(0.133697509765625, array(8.499608, dtype=float32))",0.13009182312645243
21258,"(0.17066404223442078, array(8.406155, dtype=float32))",0.13007934257963324
21259,"(0.1315976083278656, array(8.26007, dtype=float32))",0.13006686323015332
21260,"(0.19852356612682343, array(8.596727, dtype=float32))",0.13005438507789777
21261,"(0.07270626723766327, array(8.733049, dtype=float32))",0.1300419081227518
21262,"(0.04339081794023514, array(8.414854, dtype=float32))",0.1300294323646005
21263,"(0.022704988718032837, array(8.544311, dtype=float32))",0.13001695780332906
21264,"(0.05377792939543724, array(8.375662, dtype=float32))",0.13000448443882268
21265,"(0.3615589439868927, array(8.058749, dtype=float32))",0.12999201227096652
21266,"(0.16400209069252014, array(8.488663, dtype=float32))",0.12997954129964578
21267,"(0.03523934632539749, array(8.740687, dtype=float32))",0.12996707152474568
21268,"(0.061879877001047134, array(8.522898, dtype=float32))",0.12995460294615144
21269,"(0.2773829698562622, array(8.349098, dtype=float32))",0.12994213556374828
21270,"(0.04255170002579689, array(8.480914, dtype=float32))",0.12992966937742143
21271,"(0.33904948830604553, array(8.269227, dtype=float32))",0.12991720438705623
21272,"(0.037749599665403366, array(8.461537, dtype=float32))",0.12990474059253776
21273,"(0.030034584924578667, array(8.378048, dtype=float32))",0.12989227799375153
21274,"(0.028784964233636856, array(8.403107, dtype=float32))",0.12987981659058262
21275,"(0.025574248284101486, array(8.352465, dtype=float32))",0.1298673563829164
21276,"(0.05939404293894768, array(8.496858, dtype=float32))",0.12985489737063824
21277,"(0.01716388761997223, array(8.439647, dtype=float32))",0.12984243955363337
21278,"(0.018688945099711418, array(8.647251, dtype=float32))",0.12982998293178716
21279,"(0.05331471934914589, array(8.800459, dtype=float32))",0.12981752750498493
21280,"(0.14374907314777374, array(8.385162, dtype=float32))",0.12980507327311208
21281,"(0.1320083886384964, array(8.570576, dtype=float32))",0.12979262023605392
21282,"(0.025074677541851997, array(8.658958, dtype=float32))",0.12978016839369583
21283,"(0.14977213740348816, array(8.501844, dtype=float32))",0.12976771774592324
21284,"(0.25044021010398865, array(8.383102, dtype=float32))",0.12975526829262155
21285,"(0.19265635311603546, array(8.259914, dtype=float32))",0.12974282003367604
21286,"(0.16118964552879333, array(8.802462, dtype=float32))",0.1297303729689723
21287,"(0.1530754119157791, array(8.593704, dtype=float32))",0.12971792709839564
21288,"(0.10772871226072311, array(8.50178, dtype=float32))",0.12970548242183155
21289,"(0.13432371616363525, array(8.312899, dtype=float32))",0.12969303893916545
21290,"(0.04976409673690796, array(8.595289, dtype=float32))",0.12968059665028275
21291,"(0.12215256690979004, array(8.384639, dtype=float32))",0.12966815555506914
21292,"(0.038027361035346985, array(8.496392, dtype=float32))",0.1296557156534099
21293,"(0.008822238072752953, array(8.598659, dtype=float32))",0.12964327694519054
21294,"(0.18100397288799286, array(8.485897, dtype=float32))",0.12963083943029663
21295,"(0.034346576780080795, array(8.703881, dtype=float32))",0.12961840310861367
21296,"(0.2642143666744232, array(8.314766, dtype=float32))",0.1296059679800272
21297,"(0.017153143882751465, array(8.627286, dtype=float32))",0.1295935340444227
21298,"(0.047537416219711304, array(8.582487, dtype=float32))",0.12958110130168576
21299,"(0.03395809233188629, array(8.835781, dtype=float32))",0.129568669751702
21300,"(0.019103484228253365, array(8.457346, dtype=float32))",0.12955623939435684
21301,"(0.01550739910453558, array(8.650381, dtype=float32))",0.12954381022953604
21302,"(0.043685659766197205, array(8.652147, dtype=float32))",0.12953138225712507
21303,"(0.15568767488002777, array(8.38608, dtype=float32))",0.1295189554770095
21304,"(0.13512346148490906, array(8.562882, dtype=float32))",0.12950652988907516
21305,"(0.011051458306610584, array(8.488992, dtype=float32))",0.12949410549320745
21306,"(0.016317417845129967, array(8.574617, dtype=float32))",0.12948168228929208
21307,"(0.12276145815849304, array(8.735144, dtype=float32))",0.12946926027721473
21308,"(0.00942501425743103, array(8.637058, dtype=float32))",0.129456839456861
21309,"(0.00905278418213129, array(8.520738, dtype=float32))",0.12944441982811664
21310,"(0.12686152756214142, array(8.477716, dtype=float32))",0.12943200139086727
21311,"(0.10979633033275604, array(8.4092865, dtype=float32))",0.12941958414499863
21312,"(0.23008319735527039, array(8.181639, dtype=float32))",0.12940716809039637
21313,"(0.032482266426086426, array(8.510848, dtype=float32))",0.1293947532269462
21314,"(0.011012796312570572, array(8.598538, dtype=float32))",0.12938233955453393
21315,"(0.21720318496227264, array(8.407339, dtype=float32))",0.12936992707304523
21316,"(0.2258012294769287, array(8.352188, dtype=float32))",0.12935751578236585
21317,"(0.02175261825323105, array(8.518948, dtype=float32))",0.12934510568238158
21318,"(0.1423904150724411, array(8.407732, dtype=float32))",0.1293326967729781
21319,"(0.17234154045581818, array(8.484697, dtype=float32))",0.12932028905404133
21320,"(0.12176363170146942, array(8.504922, dtype=float32))",0.12930788252545694
21321,"(0.00643531559035182, array(8.416121, dtype=float32))",0.12929547718711076
21322,"(0.01016981527209282, array(8.886994, dtype=float32))",0.12928307303888864
21323,"(0.14213116466999054, array(8.541973, dtype=float32))",0.1292706700806764
21324,"(0.14708074927330017, array(8.818956, dtype=float32))",0.12925826831235984
21325,"(0.33124181628227234, array(8.489436, dtype=float32))",0.12924586773382482
21326,"(0.11665157973766327, array(8.549141, dtype=float32))",0.1292334683449572
21327,"(0.1183571144938469, array(8.460247, dtype=float32))",0.12922107014564285
21328,"(0.2300325483083725, array(8.365173, dtype=float32))",0.12920867313576764
21329,"(0.010540344752371311, array(8.530743, dtype=float32))",0.1291962773152175
21330,"(0.26998186111450195, array(8.398819, dtype=float32))",0.1291838826838783
21331,"(0.17013728618621826, array(8.469665, dtype=float32))",0.12917148924163585
21332,"(0.0035121983382850885, array(8.605048, dtype=float32))",0.1291590969883763
21333,"(0.3414756655693054, array(8.2781, dtype=float32))",0.12914670592398533
21334,"(0.10927970707416534, array(8.4739065, dtype=float32))",0.12913431604834913
21335,"(0.00790091697126627, array(8.688185, dtype=float32))",0.12912192736135344
21336,"(0.12550099194049835, array(8.474131, dtype=float32))",0.12910953986288437
21337,"(0.2538527548313141, array(8.173523, dtype=float32))",0.1290971535528278
21338,"(0.11877530813217163, array(8.526791, dtype=float32))",0.1290847684310698
21339,"(0.01757405698299408, array(8.761771, dtype=float32))",0.1290723844974963
21340,"(0.0389779768884182, array(8.690374, dtype=float32))",0.12906000175199336
21341,"(0.013595808297395706, array(8.828003, dtype=float32))",0.129047620194447
21342,"(0.12037256360054016, array(8.497914, dtype=float32))",0.1290352398247432
21343,"(0.21739275753498077, array(8.445489, dtype=float32))",0.12902286064276805
21344,"(0.06054670736193657, array(8.652983, dtype=float32))",0.1290104826484076
21345,"(0.007140499539673328, array(8.403462, dtype=float32))",0.12899810584154794
21346,"(0.3488003611564636, array(8.258989, dtype=float32))",0.128985730222075
21347,"(0.005706209223717451, array(8.804819, dtype=float32))",0.1289733557898751
21348,"(0.009630394168198109, array(8.689332, dtype=float32))",0.12896098254483415
21349,"(0.00889227632433176, array(8.653395, dtype=float32))",0.12894861048683834
21350,"(0.011122317053377628, array(8.522699, dtype=float32))",0.12893623961577375
21351,"(0.00904956366866827, array(8.673269, dtype=float32))",0.12892386993152655
21352,"(0.2204330563545227, array(8.4002285, dtype=float32))",0.12891150143398283
21353,"(0.008191067725419998, array(8.692758, dtype=float32))",0.1288991341230288
21354,"(0.1234738901257515, array(8.436095, dtype=float32))",0.1288867679985506
21355,"(0.1266079694032669, array(8.477115, dtype=float32))",0.12887440306043438
21356,"(0.03619012236595154, array(8.401141, dtype=float32))",0.12886203930856635
21357,"(0.00861949473619461, array(8.724643, dtype=float32))",0.1288496767428327
21358,"(0.12531517446041107, array(8.440392, dtype=float32))",0.12883731536311965
21359,"(0.005969180725514889, array(8.541828, dtype=float32))",0.12882495516931342
21360,"(0.12759363651275635, array(8.512157, dtype=float32))",0.12881259616130025
21361,"(0.011150691658258438, array(8.661127, dtype=float32))",0.12880023833896623
21362,"(0.028663910925388336, array(8.669465, dtype=float32))",0.12878788170219782
21363,"(0.15037773549556732, array(8.506681, dtype=float32))",0.12877552625088123
21364,"(0.1262604296207428, array(8.565265, dtype=float32))",0.12876317198490259
21365,"(0.06287489086389542, array(8.754919, dtype=float32))",0.1287508189041484
21366,"(0.008934255689382553, array(8.858718, dtype=float32))",0.12873846700850478
21367,"(0.12519221007823944, array(8.392669, dtype=float32))",0.1287261162978581
21368,"(0.042209118604660034, array(8.776063, dtype=float32))",0.12871376677209467
21369,"(0.0073489719070494175, array(8.700979, dtype=float32))",0.12870141843110083
21370,"(0.046793390065431595, array(8.5874815, dtype=float32))",0.1286890712747629
21371,"(0.2534995675086975, array(8.351971, dtype=float32))",0.12867672530296723
21372,"(0.010821888223290443, array(8.59389, dtype=float32))",0.1286643805156002
21373,"(0.008705495856702328, array(8.4550085, dtype=float32))",0.12865203691254815
21374,"(0.11529595404863358, array(8.532907, dtype=float32))",0.12863969449369747
21375,"(0.12996095418930054, array(8.525405, dtype=float32))",0.12862735325893454
21376,"(0.04205638915300369, array(8.823634, dtype=float32))",0.1286150132081458
21377,"(0.005994192324578762, array(8.714005, dtype=float32))",0.12860267434121767
21378,"(0.010461121797561646, array(8.608777, dtype=float32))",0.12859033665803657
21379,"(0.03646894171833992, array(8.797477, dtype=float32))",0.1285780001584888
21380,"(0.008753719739615917, array(8.570017, dtype=float32))",0.12856566484246104
21381,"(0.021104007959365845, array(8.801375, dtype=float32))",0.1285533307098396
21382,"(0.009888384491205215, array(8.600957, dtype=float32))",0.12854099776051092
21383,"(0.01514897495508194, array(8.661537, dtype=float32))",0.12852866599436158
21384,"(0.14793547987937927, array(8.458286, dtype=float32))",0.12851633541127802
21385,"(0.1200321689248085, array(8.692977, dtype=float32))",0.12850400601114673
21386,"(0.03377759829163551, array(8.74859, dtype=float32))",0.12849167779385423
21387,"(0.014865230768918991, array(8.688996, dtype=float32))",0.12847935075928707
21388,"(0.13018114864826202, array(8.50915, dtype=float32))",0.12846702490733175
21389,"(0.012602739967405796, array(8.737739, dtype=float32))",0.12845470023787484
21390,"(0.004992309957742691, array(8.733208, dtype=float32))",0.12844237675080286
21391,"(0.007214337587356567, array(8.7008915, dtype=float32))",0.12843005444600247
21392,"(0.00504360580816865, array(8.644952, dtype=float32))",0.12841773332336007
21393,"(0.11332648247480392, array(8.519627, dtype=float32))",0.12840541338276246
21394,"(0.013683502562344074, array(8.811401, dtype=float32))",0.1283930946240961
21395,"(0.005072953179478645, array(8.621521, dtype=float32))",0.1283807770472476
21396,"(0.10684278607368469, array(8.522125, dtype=float32))",0.1283684606521036
21397,"(0.016041593626141548, array(8.586803, dtype=float32))",0.12835614543855078
21398,"(0.0052756317891180515, array(8.804939, dtype=float32))",0.12834383140647573
21399,"(0.009853377006947994, array(8.78342, dtype=float32))",0.12833151855576513
21400,"(0.004528820980340242, array(8.800077, dtype=float32))",0.12831920688630563
21401,"(0.0361369326710701, array(8.537729, dtype=float32))",0.12830689639798393
21402,"(0.22137165069580078, array(8.478506, dtype=float32))",0.12829458709068667
21403,"(0.030910439789295197, array(8.624663, dtype=float32))",0.12828227896430058
21404,"(0.11027617752552032, array(8.672958, dtype=float32))",0.12826997201871235
21405,"(0.1389072835445404, array(8.513522, dtype=float32))",0.12825766625380872
21406,"(0.030872389674186707, array(8.8079195, dtype=float32))",0.12824536166947648
21407,"(0.012124545872211456, array(8.724055, dtype=float32))",0.12823305826560216
21408,"(0.03769753500819206, array(8.639954, dtype=float32))",0.12822075604207275
21409,"(0.011811349540948868, array(8.801169, dtype=float32))",0.1282084549987749
21410,"(0.008278435096144676, array(8.766547, dtype=float32))",0.12819615513559535
21411,"(0.15582330524921417, array(8.7050705, dtype=float32))",0.12818385645242095
21412,"(0.030711093917489052, array(8.723225, dtype=float32))",0.12817155894913845
21413,"(0.007164547219872475, array(8.726418, dtype=float32))",0.1281592626256347
21414,"(0.03836438059806824, array(8.656469, dtype=float32))",0.1281469674817965
21415,"(0.0366576686501503, array(8.769176, dtype=float32))",0.12813467351751062
21416,"(0.00509650819003582, array(8.8447895, dtype=float32))",0.128122380732664
21417,"(0.0059874653816223145, array(8.671689, dtype=float32))",0.12811008912714342
21418,"(0.006778205744922161, array(8.843991, dtype=float32))",0.12809779870083576
21419,"(0.035737425088882446, array(8.65878, dtype=float32))",0.12808550945362787
21420,"(0.12074074149131775, array(8.560155, dtype=float32))",0.12807322138540667
21421,"(0.01468599122017622, array(8.77003, dtype=float32))",0.12806093449605907
21422,"(0.00864355731755495, array(8.781787, dtype=float32))",0.12804864878547184
21423,"(0.15351197123527527, array(8.648164, dtype=float32))",0.12803636425353204
21424,"(0.037615567445755005, array(8.636107, dtype=float32))",0.1280240809001266
21425,"(0.12632182240486145, array(8.65461, dtype=float32))",0.12801179872514226
21426,"(0.004010681062936783, array(8.93285, dtype=float32))",0.12799951772846624
21427,"(0.006047471892088652, array(8.71897, dtype=float32))",0.1279872379099853
21428,"(0.12099245190620422, array(8.518426, dtype=float32))",0.12797495926958646
21429,"(0.014383777976036072, array(8.761217, dtype=float32))",0.12796268180715673
21430,"(0.00713909137994051, array(8.765006, dtype=float32))",0.12795040552258308
21431,"(0.009489978663623333, array(8.587963, dtype=float32))",0.1279381304157525
21432,"(0.04642783850431442, array(8.831444, dtype=float32))",0.127925856486552
21433,"(0.027036726474761963, array(8.62238, dtype=float32))",0.12791358373486864
21434,"(0.2281227707862854, array(8.474714, dtype=float32))",0.12790131216058945
21435,"(0.013359199278056622, array(8.827979, dtype=float32))",0.12788904176360136
21436,"(0.003816157579421997, array(8.595905, dtype=float32))",0.12787677254379157
21437,"(0.00616452656686306, array(9.019765, dtype=float32))",0.12786450450104714
21438,"(0.012649815529584885, array(8.771696, dtype=float32))",0.127852237635255
21439,"(0.008777463808655739, array(8.780403, dtype=float32))",0.12783997194630242
21440,"(0.10697825998067856, array(8.488162, dtype=float32))",0.12782770743407632
21441,"(0.0303206630051136, array(8.552477, dtype=float32))",0.12781544409846401
21442,"(0.2214755266904831, array(8.548814, dtype=float32))",0.12780318193935244
21443,"(0.13374659419059753, array(8.453554, dtype=float32))",0.1277909209566288
21444,"(0.13838918507099152, array(8.643125, dtype=float32))",0.12777866115018027
21445,"(0.12212570011615753, array(8.487966, dtype=float32))",0.12776640251989393
21446,"(0.006274476647377014, array(8.926062, dtype=float32))",0.127754145065657
21447,"(0.14232778549194336, array(8.600395, dtype=float32))",0.12774188878735662
21448,"(0.010959498584270477, array(8.932388, dtype=float32))",0.12772963368488
21449,"(0.1395869106054306, array(8.718589, dtype=float32))",0.1277173797581143
21450,"(0.24029284715652466, array(8.507463, dtype=float32))",0.12770512700694678
21451,"(0.025117680430412292, array(8.828154, dtype=float32))",0.12769287543126462
21452,"(0.004439580254256725, array(8.674052, dtype=float32))",0.12768062503095512
21453,"(0.01976163685321808, array(8.717375, dtype=float32))",0.12766837580590532
21454,"(0.03944133222103119, array(8.637299, dtype=float32))",0.12765612775600274
21455,"(0.12293139845132828, array(8.690409, dtype=float32))",0.12764388088113443
21456,"(0.2561085522174835, array(8.416603, dtype=float32))",0.12763163518118775
21457,"(0.03170675411820412, array(8.848278, dtype=float32))",0.12761939065604996
21458,"(0.004146410617977381, array(8.830315, dtype=float32))",0.12760714730560838
21459,"(0.03339718282222748, array(8.635193, dtype=float32))",0.12759490512975027
21460,"(0.12112796306610107, array(8.686704, dtype=float32))",0.127582664128363
21461,"(0.11916057020425797, array(8.670155, dtype=float32))",0.12757042430133383
21462,"(0.05608142167329788, array(8.748989, dtype=float32))",0.12755818564855018
21463,"(0.11192512512207031, array(8.569526, dtype=float32))",0.1275459481698993
21464,"(0.030940521508455276, array(8.875505, dtype=float32))",0.12753371186526863
21465,"(0.005355912260711193, array(8.831758, dtype=float32))",0.1275214767345455
21466,"(0.006143899634480476, array(8.503546, dtype=float32))",0.1275092427776173
21467,"(0.008076217956840992, array(8.711294, dtype=float32))",0.12749700999437147
21468,"(0.029117222875356674, array(8.862925, dtype=float32))",0.1274847783846952
21469,"(0.12413163483142853, array(8.692678, dtype=float32))",0.12747254794847623
21470,"(0.00463147321715951, array(8.633815, dtype=float32))",0.12746031868560173
21471,"(0.1251269280910492, array(8.744901, dtype=float32))",0.12744809059595918
21472,"(0.004668917041271925, array(8.75074, dtype=float32))",0.12743586367943616
21473,"(0.027755651623010635, array(8.84549, dtype=float32))",0.12742363793591996
21474,"(0.12666289508342743, array(8.760293, dtype=float32))",0.1274114133652981
21475,"(0.12376020848751068, array(8.599154, dtype=float32))",0.12739918996745808
21476,"(0.11312510073184967, array(8.691714, dtype=float32))",0.1273869677422874
21477,"(0.007430152967572212, array(8.774705, dtype=float32))",0.1273747466896735
21478,"(0.010171825997531414, array(8.820801, dtype=float32))",0.1273625268095039
21479,"(0.14928151667118073, array(8.598834, dtype=float32))",0.1273503081016662
21480,"(0.030852200463414192, array(8.768754, dtype=float32))",0.12733809056604783
21481,"(0.011617111042141914, array(8.628724, dtype=float32))",0.12732587420253638
21482,"(0.0032318297307938337, array(8.739897, dtype=float32))",0.12731365901101946
21483,"(0.007200860418379307, array(8.749208, dtype=float32))",0.12730144499138446
21484,"(0.0031803862657397985, array(8.948615, dtype=float32))",0.12728923214351912
21485,"(0.003167517716065049, array(8.876311, dtype=float32))",0.12727702046731101
21486,"(0.14617794752120972, array(8.583422, dtype=float32))",0.12726480996264758
21487,"(0.0066803693771362305, array(8.730382, dtype=float32))",0.12725260062941665
21488,"(0.1377759873867035, array(8.670927, dtype=float32))",0.12724039246750565
21489,"(0.026478838175535202, array(8.865658, dtype=float32))",0.1272281854768023
21490,"(0.13734084367752075, array(8.614995, dtype=float32))",0.12721597965719425
21491,"(0.045052822679281235, array(8.748207, dtype=float32))",0.12720377500856908
21492,"(0.1258350908756256, array(8.548832, dtype=float32))",0.1271915715308145
21493,"(0.10651353746652603, array(8.69708, dtype=float32))",0.1271793692238182
21494,"(0.006419830024242401, array(8.876938, dtype=float32))",0.1271671680874678
21495,"(0.007052228320389986, array(8.74475, dtype=float32))",0.12715496812165106
21496,"(0.0038411340210586786, array(8.826341, dtype=float32))",0.12714276932625562
21497,"(0.11909611523151398, array(8.798864, dtype=float32))",0.12713057170116923
21498,"(0.003938393201678991, array(8.805488, dtype=float32))",0.12711837524627967
21499,"(0.02826465480029583, array(8.746799, dtype=float32))",0.1271061799614745
21500,"(0.015436775982379913, array(8.681506, dtype=float32))",0.1270939858466417
21501,"(0.008608551695942879, array(8.71382, dtype=float32))",0.12708179290166882
21502,"(0.012477729469537735, array(8.7732525, dtype=float32))",0.12706960112644375
21503,"(0.005932219792157412, array(8.83783, dtype=float32))",0.1270574105208542
21504,"(0.00838747899979353, array(8.868681, dtype=float32))",0.12704522108478802
21505,"(0.006786466110497713, array(8.963364, dtype=float32))",0.12703303281813297
21506,"(0.2345210760831833, array(8.502514, dtype=float32))",0.12702084572077688
21507,"(0.03384025767445564, array(8.707792, dtype=float32))",0.12700865979260756
21508,"(0.14187584817409515, array(8.727467, dtype=float32))",0.12699647503351286
21509,"(0.0055916812270879745, array(8.645632, dtype=float32))",0.12698429144338058
21510,"(0.005433790385723114, array(8.694792, dtype=float32))",0.12697210902209863
21511,"(0.11646287143230438, array(8.711126, dtype=float32))",0.12695992776955484
21512,"(0.10410728305578232, array(8.577749, dtype=float32))",0.1269477476856371
21513,"(0.004775617271661758, array(8.886377, dtype=float32))",0.12693556877023335
21514,"(0.0037020137533545494, array(8.98017, dtype=float32))",0.1269233910232313
21515,"(0.03449353203177452, array(8.70978, dtype=float32))",0.1269112144445191
21516,"(0.11439122259616852, array(8.63962, dtype=float32))",0.12689903903398453
21517,"(0.04698888212442398, array(8.827668, dtype=float32))",0.1268868647915155
21518,"(0.12871019542217255, array(8.585142, dtype=float32))",0.12687469171700003
21519,"(0.11717205494642258, array(8.786476, dtype=float32))",0.126862519810326
21520,"(0.00651321979239583, array(8.8153305, dtype=float32))",0.12685034907138143
21521,"(0.0027150888927280903, array(8.880169, dtype=float32))",0.12683817950005424
21522,"(0.005491693504154682, array(8.712861, dtype=float32))",0.12682601109623248
21523,"(0.013802466914057732, array(8.893005, dtype=float32))",0.12681384385980407
21524,"(0.11392872780561447, array(8.680651, dtype=float32))",0.12680167779065707
21525,"(0.13508382439613342, array(8.745654, dtype=float32))",0.12678951288867946
21526,"(0.026431621983647346, array(8.838307, dtype=float32))",0.12677734915375927
21527,"(0.12631584703922272, array(8.5180855, dtype=float32))",0.12676518658578456
21528,"(0.12326366454362869, array(8.711716, dtype=float32))",0.12675302518464343
21529,"(0.003577600233256817, array(8.778598, dtype=float32))",0.12674086495022374
21530,"(0.15100352466106415, array(8.601509, dtype=float32))",0.1267287058824138
21531,"(0.0024074313696473837, array(8.7149725, dtype=float32))",0.12671654798110155
21532,"(0.00372055871412158, array(8.862182, dtype=float32))",0.12670439124617502
21533,"(0.03350452333688736, array(8.95472, dtype=float32))",0.12669223567752255
21534,"(0.35436853766441345, array(8.272585, dtype=float32))",0.12668008127503202
21535,"(0.13493970036506653, array(8.655895, dtype=float32))",0.12666792803859164
21536,"(0.025467010214924812, array(8.816209, dtype=float32))",0.12665577596808955
21537,"(0.019494179636240005, array(8.884571, dtype=float32))",0.1266436250634139
21538,"(0.029889289289712906, array(8.9195795, dtype=float32))",0.1266314753244528
21539,"(0.12753771245479584, array(8.688815, dtype=float32))",0.12661932675109444
21540,"(0.011814749799668789, array(8.587644, dtype=float32))",0.12660717934322702
21541,"(0.0036447644233703613, array(8.917086, dtype=float32))",0.12659503310073875
21542,"(0.12163664400577545, array(8.64584, dtype=float32))",0.12658288802351766
21543,"(0.05632840469479561, array(8.868921, dtype=float32))",0.12657074411145222
21544,"(0.01244312059134245, array(8.680012, dtype=float32))",0.12655860136443037
21545,"(0.0042854067869484425, array(8.831359, dtype=float32))",0.12654645978234058
21546,"(0.0057654911652207375, array(8.799646, dtype=float32))",0.126534319365071
21547,"(0.019492706283926964, array(8.992014, dtype=float32))",0.1265221801125098
21548,"(0.029395468533039093, array(8.717709, dtype=float32))",0.1265100420245454
21549,"(0.0036279254127293825, array(8.822313, dtype=float32))",0.12649790510106595
21550,"(0.028686055913567543, array(8.832677, dtype=float32))",0.12648576934195976
21551,"(0.028942180797457695, array(8.863327, dtype=float32))",0.12647363474711515
21552,"(0.25989001989364624, array(8.662171, dtype=float32))",0.12646150131642042
21553,"(0.02874448336660862, array(8.878908, dtype=float32))",0.12644936904976387
21554,"(0.1278749406337738, array(8.55206, dtype=float32))",0.12643723794703382
21555,"(0.10485466569662094, array(8.747531, dtype=float32))",0.12642510800811863
21556,"(0.24116641283035278, array(8.4849205, dtype=float32))",0.12641297923290662
21557,"(0.12407327443361282, array(8.869573, dtype=float32))",0.12640085162128617
21558,"(0.10800065845251083, array(8.61842, dtype=float32))",0.12638872517314567
21559,"(0.004803634714335203, array(8.977825, dtype=float32))",0.1263765998883735
21560,"(0.22657525539398193, array(8.556652, dtype=float32))",0.12636447576685794
21561,"(0.0072557576932013035, array(8.756276, dtype=float32))",0.12635235280848756
21562,"(0.028189850971102715, array(8.874275, dtype=float32))",0.12634023101315064
21563,"(0.15506476163864136, array(8.5717945, dtype=float32))",0.1263281103807357
21564,"(0.11687561869621277, array(8.631804, dtype=float32))",0.12631599091113105
21565,"(0.1440250128507614, array(8.590206, dtype=float32))",0.12630387260422526
21566,"(0.02253732457756996, array(8.820809, dtype=float32))",0.12629175545990673
21567,"(0.12035202980041504, array(8.64927, dtype=float32))",0.1262796394780639
21568,"(0.029401816427707672, array(8.724409, dtype=float32))",0.1262675246585853
21569,"(0.04691116511821747, array(8.9237995, dtype=float32))",0.1262554110013594
21570,"(0.010271131061017513, array(8.738616, dtype=float32))",0.12624329850627466
21571,"(0.03694884106516838, array(8.615114, dtype=float32))",0.12623118717321963
21572,"(0.005301084369421005, array(8.631486, dtype=float32))",0.12621907700208282
21573,"(0.11679201573133469, array(8.706682, dtype=float32))",0.12620696799275277
21574,"(0.0052754832431674, array(8.870333, dtype=float32))",0.12619486014511805
21575,"(0.1481734812259674, array(8.871624, dtype=float32))",0.12618275345906707
21576,"(0.16175957024097443, array(8.536515, dtype=float32))",0.1261706479344886
21577,"(0.04393520951271057, array(8.702089, dtype=float32))",0.12615854357127101
21578,"(0.0023717284202575684, array(8.803265, dtype=float32))",0.12614644036930303
21579,"(0.026595531031489372, array(8.834784, dtype=float32))",0.12613433832847318
21580,"(0.12749551236629486, array(8.63635, dtype=float32))",0.12612223744867007
21581,"(0.1239476352930069, array(8.756783, dtype=float32))",0.12611013772978233
21582,"(0.13203632831573486, array(8.672277, dtype=float32))",0.1260980391716986
21583,"(0.01445295475423336, array(8.8732395, dtype=float32))",0.1260859417743075
21584,"(0.008103716187179089, array(8.782037, dtype=float32))",0.12607384553749768
21585,"(0.003350786864757538, array(8.745314, dtype=float32))",0.12606175046115778
21586,"(0.01526776421815157, array(8.969091, dtype=float32))",0.1260496565451765
21587,"(0.018328703939914703, array(8.711226, dtype=float32))",0.1260375637894425
21588,"(0.014452786184847355, array(8.948996, dtype=float32))",0.1260254721938445
21589,"(0.0029362146742641926, array(8.893311, dtype=float32))",0.1260133817582712
21590,"(0.0031446004286408424, array(8.758572, dtype=float32))",0.1260012924826112
21591,"(0.2297036349773407, array(8.485043, dtype=float32))",0.1259892043667534
21592,"(0.12365423887968063, array(8.737333, dtype=float32))",0.1259771174105864
21593,"(0.0038394632283598185, array(8.770708, dtype=float32))",0.1259650316139989
21594,"(0.0036010299809277058, array(8.827126, dtype=float32))",0.1259529469768799
21595,"(0.02597597986459732, array(8.878223, dtype=float32))",0.12594086349911793
21596,"(0.14086127281188965, array(8.815387, dtype=float32))",0.12592878118060183
21597,"(0.13106220960617065, array(8.73123, dtype=float32))",0.1259167000212204
21598,"(0.12338604032993317, array(8.784906, dtype=float32))",0.12590462002086245
21599,"(0.12686787545681, array(8.824339, dtype=float32))",0.12589254117941673
21600,"(0.0036018381360918283, array(8.872906, dtype=float32))",0.12588046349677212
21601,"(0.17594288289546967, array(8.713848, dtype=float32))",0.12586838697281744
21602,"(0.12235987186431885, array(8.773312, dtype=float32))",0.12585631160744157
21603,"(0.13545016944408417, array(8.814967, dtype=float32))",0.1258442374005332
21604,"(0.14129260182380676, array(8.690742, dtype=float32))",0.1258321643519813
21605,"(0.0022596600465476513, array(8.810042, dtype=float32))",0.12582009246167486
21606,"(0.0036758393980562687, array(8.837484, dtype=float32))",0.12580802172950248
21607,"(0.0151539770886302, array(8.981046, dtype=float32))",0.12579595215535336
21608,"(0.001810029847547412, array(8.9841175, dtype=float32))",0.12578388373911617
21609,"(0.1311105340719223, array(8.557422, dtype=float32))",0.12577181648067995
21610,"(0.010548407211899757, array(8.790253, dtype=float32))",0.12575975037993356
21611,"(0.0033458909019827843, array(8.807597, dtype=float32))",0.12574768543676595
21612,"(0.009877800941467285, array(8.904817, dtype=float32))",0.12573562165106608
21613,"(0.005624955054372549, array(8.909237, dtype=float32))",0.12572355902272292
