,scores
355,6.443703398323524
356,12.751955054140513
357,7.859298559666321
358,5.653431146479806
359,6.440077395872036
360,1.625312312485837
361,3.1891537369216865
362,7.311498907027867
363,1.6234522231103816
364,11.187391626727548
365,4.087774003131264
366,2.4285033299380188
367,1.6472638092710115
368,1.6314670191893956
369,5.12129200027094
370,7.516345161763524
371,443.0066552770025
372,4.1421460803686845
373,173.78010452316028
374,414.07663197344937
375,461.1559385960362
376,295.9965766679081
377,116.29366362748536
378,455.4647180008411
379,3.325750332688317
380,1.6191674750962655
381,441.8534199892656
382,96.04516690473727
383,29.551869656665108
384,20.854552277997502
385,17.348868311252506
386,52.43923818052052
387,4.8459663251411085
388,61.26045674707304
389,60.357691352359474
390,25.038440451654434
391,67.3404816894033
392,17.505663720085092
393,23.162964430581106
394,102.98166511213691
395,22.273384606830017
396,403.5149750652618
397,177.71123455772903
398,217.18850532046008
399,87.21309250644727
400,203.6919349553513
401,15.733198541157044
402,459.47805896555263
403,52.02442219655103
404,408.25758904250364
405,128.06474288988935
406,117.54000807825194
407,62.709640961694504
408,277.2454087518936
409,123.73776137930868
410,173.75962000290988
411,10.975621624134437
412,209.67100312748815
413,5.906715907736179
414,2.437064792061501
415,6.973974131727723
416,10.935108184534867
417,5.859007538548681
418,5.26673485563126
419,57.145256420667714
420,3.319747054519734
421,44.065643692826434
422,126.67708995037358
423,15.769693910586744
424,81.38242989479247
425,15.299847164926375
426,12.831576862706804
427,4.164382160869534
428,433.55424492071836
429,465.85495568451506
430,452.29103132560635
431,30.98503305834379
432,121.72517212514727
433,414.99725980518264
434,7.964998675903417
435,9.100146210865546
436,5.102928758657599
437,143.73389075059313
438,67.8430013780699
439,34.456924706952115
440,30.261000064247813
441,19.96445990196415
442,456.3896335536627
443,115.53876820228004
444,352.6143805033236
445,422.26290836354235
446,382.05474905916975
447,30.12461548402951
448,54.30438984398916
449,4.161907092454861
450,9.748594079754753
451,9.290346685431267
452,216.93751827005633
453,207.6274126622718
454,426.5391914086649
455,8.540310134389934
456,132.23141240010727
457,101.7091863561327
458,15.175228363104093
459,17.239164989679193
460,9.256412487683429
461,29.938599277857847
462,40.68801187567922
463,22.80586400077676
464,4.169401529550041
465,106.54377717491764
466,188.83080713600683
467,9.532753291215005
468,19.086839858023545
469,75.07862914456594
470,16.678473975903707
471,9.459571588668338
472,42.111704492134635
473,74.28392834914447
474,14.310437902030163
475,7.915260715079015
476,2.451515123040547
477,217.87215132438357
478,4.8583435414678116
479,8.138301126388054
480,23.42994285543473
481,451.4192659899852
482,4.797463606892763
483,23.427245770910098
484,20.34269998591733
485,51.28690536418775
486,17.16955313249569
487,2.3933455842827174
488,20.785900254778852
489,27.423602409975796
490,20.507641056908408
491,19.3193564377109
492,10.620369943979533
493,3.922645509288342
494,21.18289400133186
495,37.7775140713949
496,14.897736562243626
497,7.069023197281984
498,17.124336312665733
499,12.02349347729542
500,19.734617138112373
501,14.539063964232978
502,11.536595351513878
503,79.65284296664656
504,99.03320268862805
505,49.48488448116035
506,40.342718801190316
507,25.05044613933465
508,23.367519145267252
509,22.442791083914138
510,8.302469028302747
511,37.53767588015367
512,22.246211885288957
513,8.188566189007375
514,25.746523817071445
515,10.223754279415333
516,21.954125349920535
517,21.215898052111456
518,39.56742547152239
519,7.305461664051438
520,7.533271135639547
521,10.932493563383725
522,19.667228506747023
523,457.770759438997
524,0.8164457507360854
525,4.040265111539522
526,5.469848464802972
527,1.641802375469036
528,15.070864043894748
529,12.292304002520272
530,4.792805690566575
531,25.613486169167043
532,4.947372219306561
533,1.6210615365869177
534,457.0135700161548
535,43.65167684445725
536,3.1305533949996547
537,4.662675994832174
538,16.99489478838762
539,3.2354096869633424
540,15.049087176581308
541,4.575383967871877
542,12.391083656467135
543,7.705886572346946
544,6.10719285470143
545,10.355795286610757
546,15.753474728161589
547,3.897687694832733
548,2.40265196828246
549,15.57302185440218
550,4.833797891597436
551,14.146698167695861
552,12.105558020807614
553,21.769820956948898
554,3.1521270258601777
555,6.83177398190535
556,9.082220826228287
557,24.471689984638754
558,16.479209172856446
559,10.395174436618518
560,27.333348225073106
561,6.3398802925652955
562,6.087082386012268
563,8.34830611754426
564,4.84344815776218
565,4.549354057570946
566,6.1128789567622945
567,151.20534511615492
568,13.181186234867994
569,10.661081760363011
570,14.173624143007189
571,20.844330855842088
572,5.538332548733117
573,5.462404984527522
574,2.4239439445387605
575,0.0
576,3.2251733188709832
577,9.70219456580341
578,7.686114113422432
579,11.394060508515079
580,11.15317897066385
581,206.88104581205133
582,4.059932234614298
583,7.632475569231792
584,4.042348596615414
585,4.74181222634397
586,10.447241645594733
587,4.0628133729497184
588,5.673485003635092
589,7.191435078265409
590,1.6134855477294372
591,2.4653237605289133
592,369.240018882828
593,1.6454743308609339
594,0.8278524126777613
595,0.8161606099763219
596,3.282892881020414
597,0.816504629962195
598,0.8237834967927146
599,0.8299274913490973
600,1.6571890314753082
601,0.8115111265766464
602,7.5888094874662535
603,0.817124794120985
604,0.8136030020854261
605,2.4465725656510524
606,0.0
607,3.9710821215063667
608,0.8192340696534179
609,0.8085063923392962
610,5.811547592624326
611,8.35480382538797
612,7.066499388414501
613,11.318597439221964
614,3.975632585112521
615,6.993813624112467
616,6.856351414139699
617,1.6252380269641056
618,8.379534222780928
619,13.876526936424067
620,5.493483380936318
621,3.950734119822136
622,7.157814689978467
623,0.81074810062713
624,3.2361149717216917
625,16.178991267803642
626,25.103913447832515
627,10.048465077987974
628,23.199801186415176
629,7.826749131104325
630,55.17676196926656
631,130.6391171255272
632,38.80997784815097
633,26.544186981676972
634,30.948006314843838
635,16.885674724598186
636,20.249864314092342
637,175.09709280905943
638,34.771022040715295
639,3.3093286659172056
640,4.0453637540236365
641,6.481985436171611
642,5.75087034664802
643,6.237598968128837
644,28.43380504365416
645,2.481199840981846
646,24.530054935718518
647,19.334463863832728
648,259.0853642315026
649,59.44542646924458
650,75.08677845833563
651,469.5967531902719
652,384.2454329217491
653,190.44939058153636
654,20.142907530481086
655,85.62671495043281
656,11.72301706935257
657,25.018499279569085
658,14.861703117680158
659,10.898486298108228
660,23.21014048301386
661,21.257426636276588
662,31.24413782938249
663,21.468479666617775
664,17.01521489839154
665,17.728350590205036
666,15.23748667794632
667,17.46260988010966
668,14.508210738739443
669,8.809644877626235
670,14.62169419729587
671,20.448572888044776
672,8.477949066234393
673,8.975264604679769
674,13.509434019934863
675,48.51574205777768
676,50.99178889238956
677,78.1800078131408
678,17.825748622194563
679,10.550099672511998
680,60.71080855961342
681,88.51927483976692
682,24.517546788511996
683,437.8913204480809
684,76.46560276173008
685,48.44043519999317
686,15.395977207098055
687,12.189915445989117
688,208.06028248769786
689,20.741972374265018
690,32.599633242689066
691,38.839310438245526
692,457.2245435308432
693,20.60557570691034
694,0.0
695,458.7398583978492
696,109.9309061336587
697,51.381754623271696
698,30.071256908968433
699,186.78778071769796
700,132.36941737300015
701,47.718075552136305
702,73.44402104247368
703,463.86154033895923
704,464.1498964754067
705,12.923477054556026
706,61.739876035226835
707,130.69906258957303
708,100.16192488733888
709,449.3357023041473
710,4.955251672889126
711,66.36035544400961
712,16.195597933809832
713,41.24152797995253
714,15.68253392956314
715,69.13147113832166
716,100.69675316454212
717,330.03516024466256
718,3.2802412309109594
719,0.8245086349095754
720,0.0
721,1.651266939366514
722,1.6449940242943106
723,4.1839324192050045
724,18.09765814947129
725,8.13440015002366
726,41.133676628155335
727,12.569626345759778
728,141.0039414049179
729,463.88863406244997
730,13.374612595042331
731,8.158755286808871
732,2.4981677823390243
733,0.8353751073150318
734,9.059915088800711
735,20.75544538855298
736,16.055356455307876
737,9.958904645019969
738,1.6222127326557245
739,12.206504587934685
740,10.326605348323632
741,12.37963523152479
742,6.915276273430354
743,19.7332333321204
744,13.156627869171741
745,31.56852340520253
746,9.17137400214199
747,11.922882034637926
748,13.87628135643203
749,14.503404908947239
750,13.584321014120324
751,18.769143945808317
752,121.62012471995179
753,23.63285071519471
754,27.54032028204771
755,49.55950434809588
756,33.13015708070076
757,19.5312170222576
758,25.059926525432026
759,462.06876326209
760,25.303708439616056
761,16.01208321340986
762,42.1243874773697
763,9.847624455899313
764,6.404179701197171
765,18.815945920482186
766,7.756841720527338
767,13.361108692768843
768,15.349570286096021
769,17.591344096308383
770,10.789204390959846
771,29.487089189804813
772,15.885023415640493
773,13.938010960266235
774,20.854308818948628
775,10.43053525131632
776,120.45967554033615
777,12.430690612046078
778,10.548250540987944
779,59.742868351734884
780,14.930557233641736
781,35.59048550504533
782,103.33343364211112
783,34.612227875963725
784,36.92360079257896
785,17.940093931214673
786,79.99126123529012
787,11.751063469253706
788,25.116611316954327
789,57.954658960761286
790,30.90653750122872
791,201.6718374453229
792,6.822574628972672
793,0.8217310478323278
794,31.4220200818089
795,16.113816508221497
796,53.85561348478531
797,55.92445970019506
798,110.46680993895663
799,12.266145329189364
800,34.369346836324716
801,123.29358468878783
802,74.64476001497067
803,14.433458084681092
804,69.5867538729124
805,40.983555082159036
806,124.79052546013298
807,113.52070192994871
808,54.851958345879424
809,10.860422928403684
810,223.39284705565817
811,201.31580113805214
812,187.87743395567605
813,76.18757610800469
814,241.42070282041846
815,1.6431139374126098
816,18.655571962353143
817,12.779029466841543
818,15.474602025941543
819,8.943827508821137
820,8.767890531846989
821,17.035971846108005
822,17.47322547006333
823,48.34850668686781
824,44.63035563082937
825,0.8022372817747816
826,18.93717199185404
827,26.227748941380806
828,10.703367460936354
829,33.43355846204218
830,12.470247803792926
831,10.876971305213473
832,18.76815509107415
833,7.546670727146832
834,11.133196570665573
835,11.080602327849492
836,60.991190916845596
837,33.698266966920684
838,67.61059183275322
839,14.797793882136695
840,3.887628038517529
841,5.334113964562196
842,43.92579047504485
843,24.214559014886298
844,22.00444891720236
845,38.21013631029304
846,80.37069866436809
847,49.169743554027946
848,32.31328072232538
849,46.52273791670298
850,112.16782909469231
851,108.70722859933281
852,73.83040177590358
853,83.13713382718477
854,97.86649503376093
855,90.19594761632565
856,74.6149667611878
857,143.53220910783037
858,70.1448873431492
859,33.08403931719395
860,80.08321300364128
861,146.62598041512706
862,8.468857704930143
863,11.552018757425511
864,20.775600991298237
865,6.453183352969686
866,19.94294279863
867,80.77792898862585
868,127.83272219451803
869,20.854831404381446
870,37.03753144891427
871,95.21716669061175
872,55.77707703660158
873,21.123960883300224
874,54.53251182501087
875,5.539992189203754
876,37.983086062194126
877,27.507634880199813
878,9.856339627363441
879,36.362133821949314
880,49.051814023036506
881,12.255339907705956
882,28.10270744803853
883,29.268340244850123
884,9.230128355611994
885,40.75828589395409
886,86.8743687918928
887,31.62838331666924
888,27.881075510611975
889,81.5736648663362
890,43.34515940771821
891,63.61840797834987
892,133.70320340068685
893,104.12836881870948
894,70.2327882072244
895,35.34852230347311
896,99.54645139258807
897,53.449875674983986
898,47.666301990020514
899,98.17157853384431
900,208.0168442923912
901,14.198445259225325
902,19.55525706806669
903,24.577702253616245
904,14.437069298896661
905,28.72551207628153
906,34.06560006529573
907,18.75914836883947
908,29.167795017832617
909,56.328283675220305
910,19.668483024292808
911,32.49767996656649
912,28.73116089459829
913,7.899378001248378
914,29.510688509492372
915,62.12332032009197
916,54.051373898305464
917,4.0012444767794655
918,35.25337736603682
919,25.8662032589063
920,9.084136199919342
921,12.714472293552852
