,scores
321,262.72569784994676
322,320.4644327361023
323,266.273613204918
324,181.9779398722125
325,441.8758487098758
326,405.4115987239958
327,31.563737873796207
328,330.5454101822935
329,377.07428719884496
330,7.780694871186992
331,436.4794426296684
332,270.5093457103882
333,111.1593460714002
334,447.05064643350585
335,5.886730821919841
336,14.10502139071337
337,294.4284567742959
338,27.389053160813972
339,5.154599015817733
340,5.250763864913456
341,265.24012406225296
342,92.58728818322295
343,430.765588884714
344,6.820381381260352
345,8.603174021168345
346,433.66546991006334
347,279.27054599032715
348,51.51227439754598
349,276.46328437907573
350,412.87651754324685
351,411.3092871025241
352,361.07212916734323
353,432.0569231551227
354,428.1277649536286
355,22.416170489121946
356,9.649242266455062
357,430.2204368653532
358,381.4590330268854
359,380.5473302123055
360,19.419023586533765
361,9.706704438308169
362,421.5535469450958
363,349.0310225110055
364,41.78959271231783
365,203.29935506852553
366,369.704141245425
367,420.3339110836492
368,410.4353328076333
369,397.83782712526533
370,2.5477744747606623
371,7.574469983842501
372,406.0076190451034
373,5.174720534433425
374,43.39372750040448
375,43.032222170541374
376,2.5623520030869016
377,7.0020791313743835
378,5.189131157097997
379,5.1057806281822335
380,241.64213510896218
381,22.72263637840711
382,5.10747939443034
383,419.73386278838774
384,261.5618057250337
385,6.87666024746148
386,0.8347241283044047
387,347.7223106124481
388,7.846030285545876
389,25.324774389853673
390,39.911438422169134
391,424.0910010638421
392,422.21529846307374
393,340.07853893867895
394,6.006357969515468
395,15.667225359073749
396,419.2412141231962
397,423.3516790681796
398,9.556319507719202
399,413.50924924554386
400,354.1495002014706
401,53.30775317420417
402,43.94396394489991
403,5.981834691745501
404,424.1761979991985
405,35.50059873235006
406,7.705159936818183
407,419.91059647073774
408,5.987487580216332
409,40.748202032845036
410,383.3989773728518
411,4.236220759456634
412,25.951432313598026
413,2.5388086967655754
414,29.96011120724587
415,77.27517607937074
416,36.26587597921116
417,9.7505348782635
418,45.320726463270354
419,8.536670627177493
420,137.96003110307953
421,5.18953764315203
422,46.71997228072752
423,3.4210089919550857
424,61.70919200755253
425,410.8921864208436
426,40.00044090788169
427,384.1671126191009
428,17.537915465017235
429,235.85697041306693
430,105.7692562557028
431,270.866402601845
432,39.580342067730946
433,419.5167015533569
434,26.621128196774023
435,10.532068989187227
436,12.831627383170046
437,10.398705328397996
438,422.86560692212413
439,38.68049869692316
440,276.8296116213534
441,35.80224565860352
442,6.061585758230787
443,406.8831584941696
444,424.43378879499807
445,422.528525671969
446,368.78728109330524
447,423.9495009184223
448,391.1605076594843
449,17.266549532602063
450,413.3024790714819
451,9.756713237197546
452,18.54605429411548
453,374.7372503102416
454,17.07413766078747
455,20.036347406453803
456,22.02555403547349
457,418.6450575836761
458,23.88013262224137
459,418.72310772024366
460,22.352398885226684
461,419.68164546598246
462,305.50374985843433
463,23.189576766389084
464,7.709688937988139
465,20.83124229710598
466,7.74061127502747
467,422.3133867096219
468,10.386135369085869
469,290.17939175584104
470,9.518562093592383
471,22.40423130205602
472,418.5412770584853
